1460,,,厨师长,,,陕西明瑞资产管理有限公司,,,西安-长安区,,,4.5-5千/月,,,09-27
1461,,,庄园总经理,,,陕西明瑞资产管理有限公司,,,西安-长安区,,,4-5千/月,,,09-27
1462,,,茶艺师（集团招聘）,,,西安蓝溪科技投资控股有限公司,,,西安-高新技术产业开发区,,,3-4.5千/月,,,09-27
1463,,,莲湖区急聘送餐员+配车,,,西安贶源网络科技有限公司,,,西安,,,6-8千/月,,,09-27
1464,,,凤城五路急聘送餐员+配车,,,西安贶源网络科技有限公司,,,西安,,,6-8千/月,,,09-27
1465,,,太白南路急聘送餐员8000+管住,,,西安贶源网络科技有限公司,,,西安,,,6-8千/月,,,09-27
1466,,,西厨厨师,,,西安君乐城堡酒店有限公司,,,西安-碑林区,,,2.6-3千/月,,,09-27
1467,,,保安,,,陕西南飞鸿实业有限公司,,,西安,,,None,,,09-27
1468,,,服务员,,,西安尚席餐饮管理服务有限公司,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1469,,,烘焙主管,,,上海绿地优鲜超市二区,,,西安-未央区,,,5-6千/月,,,09-27
1470,,,面包师,,,上海绿地优鲜超市二区,,,西安-新城区,,,3-4.5千/月,,,09-27
1471,,,国际邮轮招聘国际海乘人员（非诚勿扰）,,,山东华晟海事服务有限公司,,,异地招聘,,,0.8-3万/月,,,09-27
1472,,,六星级豪华邮轮招聘酒吧服务员,,,山东华晟海事服务有限公司,,,异地招聘,,,0.8-3万/月,,,09-27
1473,,,国际豪华邮轮招聘国际海乘人员（高薪）,,,山东华晟海事服务有限公司,,,异地招聘,,,0.8-3万/月,,,09-27
1474,,,直营区经理,,,武汉美乐和食餐饮管理有限公司,,,西安-新城区,,,4.5-6千/月,,,09-27
1475,,,洗碗工,,,西安木土土餐饮管理有限公司南门分公司,,,西安-碑林区,,,2-3千/月,,,09-27
1476,,,桂君的土豆汤招聘配菜打荷员,,,西安木土土餐饮管理有限公司南门分公司,,,西安-碑林区,,,3-4.5千/月,,,09-27
1477,,,桂君的土豆汤招聘餐饮服务员,,,西安木土土餐饮管理有限公司南门分公司,,,西安-碑林区,,,3-4.5千/月,,,09-27
1478,,,桂君的土豆汤招聘餐厅服务员,,,西安木土土餐饮管理有限公司南门分公司,,,西安-碑林区,,,3-4.5千/月,,,09-27
1479,,,桂mototo收银员,,,西安木土土餐饮管理有限公司南门分公司,,,西安-碑林区,,,3-4.5千/月,,,09-27
1480,,,桂mototo酒吧服务员,,,西安木土土餐饮管理有限公司南门分公司,,,西安-碑林区,,,3-4.5千/月,,,09-27
1481,,,天津区运营督导,,,西安日晟餐饮管理有限责任公司,,,异地招聘,,,4.5-6千/月,,,09-27
1482,,,武汉区运营督导,,,西安日晟餐饮管理有限责任公司,,,异地招聘,,,4.5-6千/月,,,09-27
1483,,,店长,,,西安日晟餐饮管理有限责任公司,,,异地招聘,,,4.5-6千/月,,,09-27
1484,,,店长,,,西安日晟餐饮管理有限责任公司,,,异地招聘,,,4.5-6千/月,,,09-27
1485,,,北京区域运营经理,,,西安日晟餐饮管理有限责任公司,,,异地招聘,,,6-7千/月,,,09-27
1486,,,武汉区域经理,,,西安日晟餐饮管理有限责任公司,,,异地招聘,,,6-7千/月,,,09-27
1487,,,天津区域运营经理,,,西安日晟餐饮管理有限责任公司,,,异地招聘,,,6-7千/月,,,09-27
1488,,,站点招送餐员无押金配车日结450,,,定边县久�鲱Ｋ纪�络科技有限公司,,,西安-灞桥区,,,0.8-1万/月,,,09-27
1489,,,随时上班自由招聘送餐员工资高,,,定边县久�鲱Ｋ纪�络科技有限公司,,,西安-莲湖区,,,0.8-1万/月,,,09-27
1490,,,饿了么骑手月7K配车+住宿,,,定边县久�鲱Ｋ纪�络科技有限公司,,,西安-莲湖区,,,6-8千/月,,,09-27
1491,,,饿了么月6K起直招配送员加提成,,,定边县久�鲱Ｋ纪�络科技有限公司,,,西安-未央区,,,0.8-1万/月,,,09-27
1492,,,餐厅领班（包吃包住、3.5-5K、五险一金、免费体检）,,,陕西秦皇大剧院演艺有限公司,,,西安-临潼区,,,3.5-5千/月,,,09-27
1493,,,餐厅服务员,,,陕西秦皇大剧院演艺有限公司,,,西安,,,2-3千/月,,,09-27
1494,,,高薪招聘送餐员每个月有奖金,,,定边县久�鲱Ｋ纪�络科技有限公司,,,西安-雁塔区,,,0.8-1万/月,,,09-27
1495,,,日结300送餐员配车无押金,,,定边县久�鲱Ｋ纪�络科技有限公司,,,西安,,,0.8-1万/月,,,09-27
1496,,,急招送餐员工资高可日结450,,,定边县久�鲱Ｋ纪�络科技有限公司,,,西安,,,0.8-1万/月,,,09-27
1497,,,月休4天送餐员配车无押金,,,定边县久�鲱Ｋ纪�络科技有限公司,,,西安,,,0.8-1万/月,,,09-27
1498,,,吃住车全包月八千招配送员,,,定边县久�鲱Ｋ纪�络科技有限公司,,,西安,,,0.8-1万/月,,,09-27
1499,,,月休4天无压力轻松上班赚钱,,,定边县久�鲱Ｋ纪�络科技有限公司,,,西安-灞桥区,,,0.8-1万/月,,,09-27
1500,,,站点直招送餐员包住月入8000+,,,定边县久�鲱Ｋ纪�络科技有限公司,,,西安-莲湖区,,,0.8-1万/月,,,09-27
1501,,,急招配送员包住免费配车无押金,,,定边县久�鲱Ｋ纪�络科技有限公司,,,西安-雁塔区,,,0.8-1万/月,,,09-27
1502,,,客房主管,,,陕西会展国际大酒店有限公司,,,西安,,,3-4.5千/月,,,09-27
1503,,,餐饮销售,,,陕西会展国际大酒店有限公司,,,西安,,,6-8千/月,,,09-27
1504,,,粤菜（粤菜团队）,,,陕西会展国际大酒店有限公司,,,西安,,,6-8千/月,,,09-27
1505,,,臭桂鱼品牌店长（6000元以上+提成+分红）,,,陕西外婆印象餐饮管理有限公司,,,西安-碑林区,,,6-8千/月,,,09-27
1506,,,厨师长,,,陕西外婆印象餐饮管理有限公司,,,西安-碑林区,,,0.5-1万/月,,,09-27
1507,,,前厅经理,,,陕西外婆印象餐饮管理有限公司,,,西安-碑林区,,,3.5-5千/月,,,09-27
1508,,,客服接待（西安）,,,世茂天成物业服务集团有限公司,,,西安-未央区,,,3-4.5千/月,,,09-27
1509,,,站点直招送餐员无押金（包吃住）,,,西安闪牛网络科技有限公司,,,西安,,,6-8千/月,,,09-27
1510,,,招送餐员配车全西安就近分配,,,西安浩然香商贸有限公司,,,西安-碑林区,,,6-8千/月,,,09-27
1511,,,北大街高薪诚聘送餐员 包住餐补高提成8千+,,,西安浩然香商贸有限公司,,,西安-莲湖区,,,6-8千/月,,,09-27
1512,,,急缺送餐员包吃包住月入8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,6-8千/月,,,09-27
1513,,,招送餐员 包吃住提供车 高峰8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,6-8千/月,,,09-27
1514,,,北郊高薪诚聘送餐员 包吃包住月入8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,6-8千/月,,,09-27
1515,,,北郊招送餐员 包住餐补高提成8千+,,,西安浩然香商贸有限公司,,,西安-新城区,,,6-8千/月,,,09-27
1516,,,凤八直招送餐员高薪包住8千+,,,西安浩然香商贸有限公司,,,西安-新城区,,,6-8千/月,,,09-27
1517,,,招送餐员包吃住8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1518,,,招送餐员包吃住提供车月入8千,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1519,,,招送餐员包吃包住提供车辆,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1520,,,高薪招送餐员 包吃住提供车8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,6-8千/月,,,09-27
1521,,,行政中心急招送餐员包吃住提供车,,,西安浩然香商贸有限公司,,,西安-未央区,,,6-8千/月,,,09-27
1522,,,招送餐员提供车辆 包吃住8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,6-8千/月,,,09-27
1523,,,急招送餐员 包吃住提供车8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,6-8千/月,,,09-27
1524,,,安远门送餐员有吃有住供车8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1525,,,南稍门送餐员包吃包住提供车8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1526,,,凤五招送餐员包吃包住供车8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1527,,,小寨招送餐员包吃住提供车8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1528,,,送餐员提供车8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1529,,,全城招聘送餐员包吃住8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1530,,,北郊招送餐员包吃住提供车8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1531,,,送餐员包吃住8千+提供车,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1532,,,送餐员包吃住提供车8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1533,,,北郊招送餐员 包吃住提供车8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1534,,,甘家寨诚招送餐员包住供车月入7千+,,,西安浩然香商贸有限公司,,,西安-雁塔区,,,0.6-1万/月,,,09-27
1535,,,莲湖区招送餐员包吃住供车月7千+,,,西安浩然香商贸有限公司,,,西安-莲湖区,,,0.6-1.2万/月,,,09-27
1536,,,纺织城招送餐员单量大高薪资供车,,,西安浩然香商贸有限公司,,,西安-灞桥区,,,0.6-1.2万/月,,,09-27
1537,,,未央区凤城八路招送餐员包住供车,,,西安浩然香商贸有限公司,,,西安-未央区,,,6-9千/月,,,09-27
1538,,,行政中心招送餐员包住供车月7千,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.8-1万/月,,,09-27
1539,,,鱼化寨高薪聘送餐员 包住餐补高提成8千+,,,西安浩然香商贸有限公司,,,西安-雁塔区,,,0.8-1万/月,,,09-27
1540,,,西安招送餐员包吃住提供车,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1541,,,北郊高薪诚聘送餐员 包住餐补高提成8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1542,,,小寨送餐员底薪提成补助包住供车,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1543,,,会展中心招送餐员包吃包住供车,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1544,,,未央区辛家庙招送餐员福利待遇优,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1万/月,,,09-27
1545,,,文景路招送餐员包吃住配车月8K,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1546,,,凤城八路招送餐员包吃住配车8千,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1547,,,未央区凤城八路招送餐员月薪8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1548,,,辛家庙招送餐员底薪提成补助8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1549,,,灞桥纺织城招外卖骑手钱多事少,,,西安浩然香商贸有限公司,,,西安-灞桥区,,,0.6-1.2万/月,,,09-27
1550,,,凤城八路急招送餐员包住管吃供车,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1551,,,纺织城招外卖骑手包住配车月8千+,,,西安浩然香商贸有限公司,,,西安-灞桥区,,,0.6-1.2万/月,,,09-27
1552,,,三桥招送餐员底薪提成补助8千+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1553,,,太乙路高薪急招送餐员无费用入职,,,西安浩然香商贸有限公司,,,西安-碑林区,,,0.6-1.2万/月,,,09-27
1554,,,朱宏路急招送餐员包住五险+供车,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1555,,,五路口招聘送餐员待遇丰厚供车,,,西安浩然香商贸有限公司,,,西安-碑林区,,,0.6-1万/月,,,09-27
1556,,,草滩直聘送餐员可提前预支工资,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1557,,,吉祥村诚聘送餐员当天上岗包住,,,西安浩然香商贸有限公司,,,西安-雁塔区,,,0.6-1.2万/月,,,09-27
1558,,,直招送餐员8千配车供住就近分配,,,西安浩然香商贸有限公司,,,西安-雁塔区,,,0.6-1.2万/月,,,09-27
1559,,,大明宫招送餐员工作自由配车,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1560,,,行政中心急招送餐员养家糊口+,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1561,,,十里铺诚聘送餐员包吃住交五险,,,西安浩然香商贸有限公司,,,西安-灞桥区,,,0.6-1.2万/月,,,09-27
1562,,,新城区解放门招送餐员月入8千+,,,西安浩然香商贸有限公司,,,西安-新城区,,,0.6-1.2万/月,,,09-27
1563,,,西点师,,,西安曲江如华物业管理有限公司,,,西安-曲江文化新区,,,3-5千/月,,,09-27
1564,,,面点厨师,,,西安曲江如华物业管理有限公司,,,西安-曲江文化新区,,,2.8-4千/月,,,09-27
1565,,,雁塔区寒窑路招送餐员包吃住供车,,,西安浩然香商贸有限公司,,,西安-雁塔区,,,0.6-1.2万/月,,,09-27
1566,,,文艺南路诚聘送餐员管吃住交五险,,,西安浩然香商贸有限公司,,,西安-碑林区,,,6-9千/月,,,09-27
1567,,,莲湖区汉城路招送餐员包吃住供车,,,西安浩然香商贸有限公司,,,西安-莲湖区,,,0.6-1.2万/月,,,09-27
1568,,,未央路诚聘送餐员包吃住上五险,,,西安浩然香商贸有限公司,,,西安-未央区,,,0.6-1.2万/月,,,09-27
1569,,,万寿路直招送餐员钱多事少,,,西安浩然香商贸有限公司,,,西安-新城区,,,0.6-1.2万/月,,,09-27
1570,,,莲湖区丰镐西路直招送餐员管吃住,,,西安浩然香商贸有限公司,,,西安-莲湖区,,,0.6-1.2万/月,,,09-27
1571,,,大兴路急招送餐员钱多事少补贴多,,,西安浩然香商贸有限公司,,,西安-莲湖区,,,0.6-1.2万/月,,,09-27
1572,,,纱厂街招送餐员包吃住供车8千,,,西安浩然香商贸有限公司,,,西安-新城区,,,0.6-1.2万/月,,,09-27
1573,,,厨师,,,广州天力建筑工程有限公司西安分公司,,,西安,,,3.5-4.5千/月,,,09-27
1574,,,中餐厅领班,,,西安雀笙酒店管理有限公司,,,西安-高新技术产业开发区,,,3-4.5千/月,,,09-27
1575,,,服务员（西安曲江）,,,上海电影股份有限公司影院管理分公司,,,西安,,,2-3千/月,,,09-27
1576,,,营运主管（西安大融城店）,,,上海电影股份有限公司影院管理分公司,,,西安,,,3.5-5千/月,,,09-27
1577,,,手工制作周内周末兼-职日结,,,西安市大明宫遗址区四季名扬剪纸艺术工作室,,,西安-未央区,,,110元/天,,,09-27
1578,,,厨师,,,西安泊思酒店管理有限责任公司,,,西安-碑林区,,,2-3千/月,,,09-27
1579,,,桂酒吧服务生,,,西安木土土餐饮管理有限公司南门分公司,,,西安-碑林区,,,4.5-6千/月,,,09-27
1580,,,魏家凉皮 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
1581,,,大东北家乡菜 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
1582,,,串门火锅串串 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
1583,,,白家斌斌泡馍馆 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
1584,,,过桥米线 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
1585,,,智清热凉皮 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
1586,,,家湘味湖南菜 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
1587,,,自助小火锅 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
1588,,,功夫小面馆 店员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1589,,,夜火龙虾 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
1590,,,福茂源 面点,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1591,,,福茂源 洗碗工,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1592,,,福茂源 迎宾员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1593,,,福茂源 传菜员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1594,,,非池中 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1595,,,飞象披萨 洗碗工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1596,,,飞象披萨 水吧员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1597,,,飞象披萨 服务员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1598,,,东东包 店员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1599,,,顶尖造型 助理,,,前程无忧代招聘,,,西安-未央区,,,3-4.5千/月,,,09-27
1600,,,德克士 管理干部,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1601,,,惠记葫芦头泡馍 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1602,,,德聚源 包子工,,,前程无忧代招聘,,,西安-未央区,,,1.5-2千/月,,,09-27
1603,,,德聚源 小工,,,前程无忧代招聘,,,西安-未央区,,,1.5-2千/月,,,09-27
1604,,,得月楼 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1605,,,秦镇西街 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1606,,,川香奇香 打杂,,,前程无忧代招聘,,,西安-未央区,,,1.5-2千/月,,,09-27
1607,,,盱胎龙虾本苏我家酸菜鱼 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1608,,,炽火锅 公卫,,,前程无忧代招聘,,,西安-未央区,,,1.5-2千/月,,,09-27
1609,,,炽火锅 经理,,,前程无忧代招聘,,,西安-未央区,,,3-4.5千/月,,,09-27
1610,,,炽火锅 吧台,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1611,,,乡川村 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1612,,,老家铜锅串串 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1613,,,澄城水盆 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1614,,,常天客 杂工,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1615,,,香椒巴辣 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1616,,,阿瓦山寨 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1617,,,本塘我家酸菜鱼 凉菜工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1618,,,本塘我家酸菜鱼 勤杂切配,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1619,,,本塘我家酸菜鱼 前台咨客,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1620,,,本塘我家酸菜鱼 服务员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1621,,,本塘我家酸菜鱼 领班,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1622,,,北家娃 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1623,,,百姓小厨 学徒工,,,前程无忧代招聘,,,西安-未央区,,,3-4.5千/月,,,09-27
1624,,,百姓小厨 香锅师,,,前程无忧代招聘,,,西安-未央区,,,3-4.5千/月,,,09-27
1625,,,百姓小厨 收银员,,,前程无忧代招聘,,,西安-未央区,,,3-4.5千/月,,,09-27
1626,,,百姓小厨 店长,,,前程无忧代招聘,,,西安-未央区,,,3-4.5千/月,,,09-27
1627,,,百花林小厨 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1628,,,曼岛咖啡 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1629,,,闽粤轩 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1630,,,占锅时代 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1631,,,老碗 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1632,,,张辉面 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1633,,,黑吃黑涮 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1634,,,阿三生煎 收银员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1635,,,水云间 收银员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1636,,,无敌花甲 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1637,,,焖王驾到 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1638,,,小�B肝 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1639,,,小君肝串串香 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1640,,,东东包 收银员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1641,,,东东包 收银员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1642,,,大公馆 收银员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1643,,,大公馆 咨客,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1644,,,纯正羊骨头 打杂工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1645,,,春来轩 后厨,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1646,,,春来轩 公卫,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1647,,,春来轩 门迎,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1648,,,春来轩 领班,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1649,,,川娃儿 串菜工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1650,,,川娃儿 勤杂工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1651,,,川娃儿 配菜工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1652,,,川娃儿 经理,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1653,,,百味居 蒸锅,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1654,,,百味居 洗碗工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1655,,,百味居 领班,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1656,,,奥莱渔村 公卫,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1657,,,奥莱渔村 水台,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1658,,,奥莱渔村 打荷,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1659,,,奥莱渔村 咨客,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1660,,,奥莱渔村 传菜员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1661,,,阿Q 砧板,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1662,,,阿Q 收银员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1663,,,珍味轩 收银员,,,前程无忧代招聘,,,西安-新城区,,,3-4.5千/月,,,09-27
1664,,,小可以 领班,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1665,,,小可以 凉皮师,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1666,,,小可以 公卫,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1667,,,小可以 传菜生,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1668,,,速8餐饮 洗碗工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1669,,,速8餐饮 服务生,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1670,,,上善馆素食 砧板,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1671,,,马五德 炉头,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1672,,,马五德 收银员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1673,,,马五德 传菜员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1674,,,鸿孚餐厅 冷饮服务员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1675,,,OK大鸡排 长工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1676,,,90餐厅 配菜,,,前程无忧代招聘,,,西安-新城区,,,3-4.5千/月,,,09-27
1677,,,杜家热米皮 熟练厨工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-27
1678,,,富侨 收银员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1679,,,雅泰来 大堂营销员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1680,,,雅泰来 后厨员工,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1681,,,雅泰来 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1682,,,铁板厨房 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1683,,,馨馨凉皮 凉皮厂配送,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1684,,,馨馨凉皮 厨房帮厨,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1685,,,馨馨凉皮 洗碗工,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1686,,,邵师傅凉皮砂锅面 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1687,,,馨馨凉皮 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1688,,,刘记葫芦头 帮厨,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1689,,,东东包 收银员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
1690,,,外婆斯水饺 专业饺子工,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1691,,,外婆斯水饺 擀面工,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1692,,,外婆斯水饺 凉菜师,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1693,,,外婆斯水饺 店长助理,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
1694,,,袁记肉夹馍 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
